Id,Category
1061,0
1062,0
1063,1
1064,1
1065,1
1066,0
1067,0
1068,1
1069,0
1070,0
1071,0
1072,0
1073,0
1074,0
1075,0
1076,1
1077,0
1078,1
1079,0
1080,0
1081,1
1082,1
1083,1
1084,0
1085,1
1086,0
1087,1
1088,1
1089,0
1090,0
1091,0
1092,0
1093,0
1094,0
1095,0
1096,0
1097,0
1098,0
1099,0
1100,0
1101,1
1102,0
1103,1
1104,1
1105,1
1106,0
1107,1
1108,0
1109,0
1110,0
1111,0
1112,0
1113,0
1114,0
1115,0
1116,0
1117,0
1118,1
1119,1
1120,0
1121,0
1122,0
1123,1
1124,0
1125,0
1126,0
1127,0
1128,0
1129,0
1130,0
1131,0
1132,0
1133,0
1134,0
1135,0
1136,0
1137,0
1138,1
1139,1
1140,0
1141,0
1142,1
1143,0
1144,0
1145,1
1146,0
1147,0
1148,0
1149,0
1150,0
1151,0
1152,1
1153,0
1154,0
1155,0
1156,0
1157,0
1158,0
1159,0
1160,0
1161,1
1162,1
1163,1
1164,1
1165,0
1166,1
1167,1
1168,1
1169,0
1170,0
1171,1
1172,1
1173,0
1174,1
1175,0
1176,1
1177,1
1178,1
1179,0
1180,0
1181,0
1182,1
1183,0
1184,0
1185,1
1186,0
1187,0
1188,0
1189,0
1190,0
1191,0
1192,0
1193,0
1194,0
1195,0
1196,0
1197,0
1198,1
1199,0
1200,1
1201,1
1202,0
1203,0
1204,0
1205,0
1206,0
1207,1
1208,0
1209,0
1210,0
1211,0
1212,0
1213,1
1214,1
1215,0
1216,0
1217,1
1218,0
1219,0
1220,0
1221,1
1222,0
1223,1
1224,1
1225,1
1226,0
1227,0
1228,1
1229,0
1230,0
1231,0
1232,0
1233,1
1234,1
1235,0
1236,1
1237,0
1238,0
1239,0
1240,0
1241,1
1242,0
1243,0
1244,1
1245,1
1246,0
1247,0
1248,0
1249,0
1250,0
1251,0
1252,0
1253,0
1254,0
1255,0
1256,0
1257,0
1258,0
1259,0
1260,0
1261,0
1262,1
1263,1
1264,0
1265,0
1266,0
1267,1
1268,1
1269,1
1270,1
1271,0
1272,1
1273,0
1274,0
1275,0
1276,1
1277,0
1278,1
1279,1
1280,1
1281,0
1282,1
1283,0
1284,0
1285,0
1286,0
1287,0
1288,1
1289,0
1290,0
1291,1
1292,0
1293,0
1294,1
1295,1
1296,1
1297,1
1298,1
1299,0
1300,0
1301,1
1302,1
1303,0
1304,0
1305,0
1306,1
1307,0
1308,0
1309,0
1310,0
1311,0
1312,0
1313,0
1314,0
1315,1
1316,0
1317,1
1318,1
1319,0
1320,1
1321,1
1322,0
1323,0
1324,0
1325,0
1326,0
1327,0
1328,1
1329,1
1330,0
1331,0
1332,0
1333,1
1334,0
1335,0
1336,0
1337,0
1338,1
1339,1
1340,0
1341,0
1342,0
1343,1
1344,0
1345,0
1346,0
1347,0
1348,0
1349,1
1350,1
1351,0
1352,0
1353,1
1354,0
1355,1
1356,0
1357,0
1358,1
1359,1
1360,0
1361,0
1362,0
1363,1
1364,0
1365,1
1366,1
1367,0
1368,0
1369,0
1370,1
1371,0
1372,0
1373,0
1374,0
1375,0
1376,1
1377,0
1378,1
1379,0
1380,0
1381,0
1382,0
1383,0
1384,1
1385,0
1386,0
1387,0
1388,1
1389,0
1390,0
1391,0
1392,0
1393,0
1394,1
1395,1
1396,0
1397,1
1398,0
1399,0
1400,1
1401,1
1402,0
1403,1
1404,0
1405,0
1406,1
1407,0
1408,1
1409,1
1410,1
1411,1
1412,1
1413,0
1414,0
1415,1
1416,1
1417,1
1418,1
1419,1
1420,0
1421,0
1422,1
1423,0
1424,0
1425,0
1426,0
1427,0
1428,0
1429,1
1430,1
1431,0
1432,1
1433,1
1434,0
1435,0
1436,0
1437,1
1438,0
1439,1
1440,1
1441,1
1442,0
1443,0
1444,0
1445,1
1446,0
1447,0
1448,0
1449,1
1450,0
1451,0
1452,1
1453,1
1454,1
1455,0
1456,1
1457,1
1458,1
1459,0
1460,1
1461,0
1462,0
1463,1
1464,0
1465,0
1466,1
1467,1
1468,1
1469,0
1470,0
1471,0
1472,0
1473,1
1474,1
1475,0
1476,0
1477,1
1478,0
1479,0
1480,0
1481,0
1482,0
1483,0
1484,1
1485,1
1486,0
1487,1
1488,1
1489,1
1490,1
1491,0
1492,1
1493,0
1494,0
1495,0
1496,0
1497,1
1498,0
1499,1
1500,0
1501,0
1502,0
1503,0
1504,0
1505,0
1506,1
1507,0
1508,1
1509,0
1510,0
1511,0
1512,0
1513,0
1514,0
1515,0
1516,0
1517,0
1518,1
1519,1
1520,0
1521,0
1522,1
1523,1
1524,1
1525,1
1526,1
1527,1
1528,1
1529,0
1530,0
1531,0
1532,0
1533,0
1534,1
1535,0
1536,0
1537,0
1538,1
1539,1
1540,0
1541,0
1542,0
1543,1
1544,0
1545,1
1546,1
1547,1
1548,1
1549,0
1550,1
1551,0
1552,0
1553,0
1554,0
1555,1
1556,1
1557,0
1558,1
1559,1
1560,1
1561,1
1562,0
1563,1
1564,1
1565,1
1566,0
1567,0
1568,0
1569,0
1570,1
1571,0
1572,1
1573,0
1574,0
1575,1
1576,0
1577,0
1578,0
1579,0
1580,1
1581,0
1582,1
1583,1
1584,1
1585,1
1586,1
1587,0
1588,0
1589,0
1590,0
1591,0
1592,0
1593,1
1594,1
1595,1
1596,1
1597,1
1598,0
1599,0
1600,0
1601,0
1602,0
1603,1
1604,0
1605,0
1606,0
1607,0
1608,0
1609,1
1610,0
1611,0
1612,1
1613,0
1614,0
1615,0
1616,1
1617,0
1618,0
1619,1
1620,0
1621,0
1622,0
1623,0
1624,1
1625,0
1626,1
1627,0
1628,0
1629,0
1630,0
1631,1
1632,1
1633,0
1634,1
1635,1
1636,1
1637,0
1638,0
1639,0
1640,1
1641,0
1642,0
1643,1
1644,0
1645,1
1646,0
1647,1
1648,1
1649,0
1650,1
1651,1
1652,0
1653,1
1654,0
1655,0
1656,0
1657,1
1658,0
1659,0
1660,0
1661,0
1662,0
1663,1
1664,0
1665,1
1666,0
1667,1
1668,0
1669,1
1670,0
1671,1
1672,0
1673,1
1674,0
1675,1
1676,1
1677,0
1678,0
1679,0
1680,0
1681,1
1682,0
1683,0
1684,1
1685,0
1686,0
1687,0
1688,1
1689,1
1690,0
1691,0
1692,0
1693,1
1694,0
1695,0
1696,1
1697,0
1698,1
1699,0
1700,0
1701,1
1702,0
1703,1
1704,0
1705,0
1706,0
1707,0
1708,0
1709,0
1710,1
1711,1
1712,1
1713,0
1714,1
1715,1
1716,0
1717,0
1718,0
1719,1
1720,0
1721,0
1722,1
1723,1
1724,1
1725,0
1726,1
1727,1
1728,0
1729,0
1730,0
1731,0
1732,0
1733,1
1734,1
1735,1
1736,0
1737,1
1738,1
1739,1
1740,0
1741,0
1742,0
1743,0
1744,0
1745,0
1746,0
1747,1
1748,0
1749,1
1750,0
1751,1
1752,1
1753,0
1754,1
1755,0
1756,0
1757,0
1758,0
1759,0
1760,0
1761,0
1762,0
1763,0
1764,1
1765,1
1766,0
1767,1
1768,1
1769,1
1770,0
1771,0
1772,1
1773,0
1774,1
1775,0
1776,0
1777,0
1778,0
1779,1
1780,0
1781,0
1782,0
1783,1
1784,0
1785,1
1786,0
1787,0
1788,0
1789,1
1790,1
1791,0
1792,0
1793,0
1794,0
1795,0
1796,1
1797,1
1798,1
1799,1
1800,1
1801,1
1802,1
1803,1
1804,0
1805,1
1806,0
1807,1
1808,1
1809,1
1810,0
1811,1
1812,0
1813,1
1814,0
1815,0
1816,1
1817,0
1818,0
1819,0
1820,0
1821,1
1822,0
1823,1
1824,0
1825,0
1826,1
1827,0
1828,0
1829,1
1830,0
1831,1
1832,0
1833,0
1834,1
1835,0
1836,1
1837,1
1838,1
1839,1
1840,1
1841,1
1842,1
1843,0
1844,1
1845,1
1846,1
1847,0
1848,0
1849,0
1850,0
1851,0
1852,0
1853,0
1854,0
1855,1
1856,0
1857,0
1858,0
1859,0
1860,0
1861,1
1862,1
1863,0
1864,1
1865,0
1866,1
1867,1
1868,0
1869,0
1870,0
1871,1
1872,0
1873,0
1874,0
1875,0
1876,0
1877,1
1878,1
1879,0
1880,0
1881,1
1882,0
1883,0
1884,1
1885,0
1886,0
1887,1
1888,1
1889,1
1890,1
1891,1
1892,0
1893,0
1894,1
1895,1
1896,0
1897,1
1898,0
1899,1
1900,0
1901,0
1902,1
1903,0
1904,0
1905,0
1906,0
1907,0
1908,0
1909,1
1910,0
1911,0
1912,0
1913,0
1914,0
1915,1
1916,0
1917,1
1918,1
1919,0
1920,0
1921,1
1922,0
1923,0
1924,0
1925,0
1926,0
1927,0
1928,1
1929,0
1930,0
1931,1
1932,0
1933,0
1934,0
1935,0
1936,0
1937,1
1938,1
1939,1
1940,0
1941,0
1942,0
1943,0
1944,0
1945,0
1946,0
1947,1
1948,0
1949,1
1950,1
1951,0
1952,1
1953,0
1954,0
1955,0
1956,1
1957,1
1958,1
1959,1
1960,1
1961,1
1962,0
1963,0
1964,1
1965,0
1966,0
1967,1
1968,1
1969,0
1970,0
1971,0
1972,0
1973,0
1974,0
1975,0
1976,1
1977,0
1978,0
1979,0
1980,1
1981,0
1982,0
1983,0
1984,0
1985,1
1986,0
1987,0
1988,0
1989,0
1990,1
1991,1
1992,0
1993,1
1994,1
1995,0
1996,0
1997,0
1998,0
1999,1
2000,0
2001,1
2002,1
2003,1
2004,0
2005,0
2006,1
2007,0
2008,1
2009,0
2010,0
2011,0
2012,0
2013,0
2014,1
2015,1
2016,1
2017,1
2018,0
2019,0
2020,0
2021,1
2022,1
2023,0
2024,0
2025,0
2026,1
2027,0
2028,1
2029,0
2030,1
2031,1
2032,0
2033,0
2034,0
2035,0
2036,0
2037,0
2038,0
2039,1
2040,1
2041,0
2042,0
2043,1
2044,0
2045,0
2046,1
2047,0
2048,1
2049,0
2050,0
2051,0
2052,1
2053,0
2054,0
2055,0
2056,0
2057,0
2058,1
2059,0
2060,0
2061,0
2062,0
2063,0
2064,0
2065,1
2066,0
2067,0
2068,0
2069,1
2070,1
2071,0
2072,1
2073,1
2074,1
2075,1
2076,0
2077,0
2078,0
2079,1
2080,0
2081,0
2082,0
2083,1
2084,0
2085,0
2086,0
2087,1
2088,1
2089,1
2090,1
2091,1
2092,0
2093,0
2094,0
2095,0
2096,1
2097,0
2098,0
2099,1
2100,1
2101,0
2102,0
2103,0
2104,0
2105,1
2106,1
2107,0
2108,1
2109,0
2110,0
2111,0
2112,1
2113,1
2114,1
2115,1
2116,0
2117,1
2118,0
2119,0
2120,0
2121,1
2122,1
2123,0
2124,0
2125,1
2126,0
2127,0
2128,1
2129,1
2130,1
2131,1
2132,0
2133,0
2134,0
2135,1
2136,1
2137,1
2138,0
2139,0
2140,1
2141,1
2142,1
2143,1
2144,0
2145,0
2146,0
2147,0
2148,0
2149,0
2150,1
2151,1
2152,0
2153,0
2154,0
2155,1
2156,1
2157,1
2158,0
2159,0
2160,0
2161,1
2162,0
2163,1
2164,0
2165,0
2166,0
2167,0
2168,1
2169,1
2170,0
2171,1
2172,0
2173,1
2174,0
2175,0
2176,0
2177,1
2178,1
2179,0
2180,0
2181,0
2182,0
2183,1
2184,0
2185,1
2186,0
2187,0
2188,0
2189,0
2190,1
2191,0
2192,0
2193,0
2194,1
2195,1
2196,0
2197,0
2198,1
2199,0
2200,1
2201,1
2202,0
2203,1
2204,0
2205,0
2206,0
2207,1
2208,0
2209,0
2210,0
2211,1
2212,0
2213,1
2214,1
2215,1
2216,1
2217,1
2218,0
2219,1
2220,1
2221,0
2222,0
2223,0
2224,1
2225,1
2226,0
2227,0
2228,0
2229,1
2230,0
2231,0
2232,0
2233,1
2234,1
2235,0
2236,0
2237,0
2238,0
2239,1
2240,1
2241,1
2242,0
2243,0
2244,1
2245,1
2246,1
2247,1
2248,1
2249,1
2250,0
2251,1
2252,1
2253,1
2254,1
2255,0
2256,0
2257,1
2258,0
2259,1
2260,0
2261,0
2262,1
2263,0
2264,0
2265,0
2266,1
2267,1
2268,0
2269,0
2270,0
2271,1
2272,0
2273,1
2274,1
2275,1
2276,0
2277,1
2278,0
2279,1
2280,0
2281,0
2282,1
2283,0
2284,0
2285,0
2286,1
2287,0
2288,0
2289,0
2290,0
2291,0
2292,1
2293,0
2294,0
2295,0
2296,0
2297,0
2298,0
2299,1
2300,0
2301,0
2302,0
2303,0
2304,1
2305,0
2306,0
2307,0
2308,1
2309,0
2310,0
2311,1
2312,0
2313,1
2314,0
2315,1
2316,1
2317,0
2318,1
2319,1
2320,1
2321,0
2322,0
2323,1
2324,1
2325,1
2326,1
2327,0
2328,1
2329,1
2330,0
2331,1
2332,0
2333,1
2334,0
2335,0
2336,0
2337,1
2338,0
2339,0
2340,0
2341,0
2342,0
2343,0
2344,1
2345,1
2346,0
2347,1
2348,1
2349,1
2350,0
2351,1
2352,0
2353,0
2354,0
2355,0
2356,0
2357,0
2358,1
2359,1
2360,1
2361,1
2362,0
2363,0
2364,1
2365,0
2366,0
2367,0
2368,0
2369,0
2370,1
2371,0
2372,0
2373,0
2374,1
2375,0
2376,0
2377,1
2378,0
2379,0
2380,0
2381,0
2382,0
2383,0
2384,1
2385,0
2386,0
2387,0
2388,1
2389,0
2390,0
2391,0
2392,1
2393,1
2394,1
2395,0
2396,1
2397,0
2398,0
2399,0
2400,0
2401,1
2402,0
2403,0
2404,0
2405,0
2406,0
2407,0
2408,1
2409,0
2410,1
2411,0
2412,0
2413,1
2414,0
2415,0
2416,1
2417,0
2418,0
2419,0
2420,1
2421,0
2422,1
2423,1
2424,0
2425,0
2426,1
2427,1
2428,1
2429,0
2430,0
2431,0
2432,1
2433,0
2434,1
2435,0
2436,0
2437,1
2438,1
2439,0
2440,0
2441,1
2442,0
2443,1
2444,0
2445,1
2446,1
2447,1
2448,1
2449,1
2450,1
2451,0
2452,1
2453,0
2454,0
2455,0
2456,0
2457,0
2458,0
2459,1
2460,0
2461,1
2462,0
2463,0
2464,0
2465,1
2466,0
2467,0
2468,0
2469,1
2470,1
2471,0
2472,0
2473,1
2474,1
2475,0
2476,1
2477,0
2478,0
2479,0
2480,1
2481,0
2482,1
2483,0
2484,0
2485,1
2486,1
2487,1
2488,1
2489,0
2490,0
2491,0
2492,0
2493,1
2494,0
2495,0
2496,0
2497,1
2498,0
2499,1
2500,0
2501,0
2502,0
2503,0
2504,1
2505,0
2506,0
2507,1
2508,0
2509,0
2510,0
2511,0
2512,0
2513,1
2514,0
2515,0
2516,1
2517,0
2518,0
2519,0
2520,0
2521,1
2522,0
2523,1
2524,0
2525,0
2526,0
2527,1
2528,0
2529,0
2530,0
2531,0
2532,0
2533,0
2534,0
2535,0
2536,0
2537,1
2538,0
2539,1
2540,0
2541,0
2542,1
2543,0
2544,0
2545,0
2546,1
2547,1
2548,0
2549,1
2550,0
2551,0
2552,0
2553,0
2554,0
2555,0
2556,1
2557,1
2558,1
2559,0
2560,0
2561,0
2562,0
2563,1
2564,0
2565,0
2566,0
2567,0
2568,0
2569,0
2570,1
2571,0
2572,0
2573,0
2574,0
2575,1
2576,0
2577,0
2578,0
2579,0
2580,0
2581,0
2582,1
2583,0
2584,0
2585,0
2586,0
2587,0
2588,0
2589,1
2590,0
2591,0
2592,1
2593,0
2594,1
2595,0
2596,0
2597,0
2598,0
2599,0
2600,1
2601,0
2602,0
2603,1
2604,1
2605,1
2606,1
2607,0
2608,0
2609,1
2610,0
2611,1
2612,1
2613,0
2614,0
2615,0
2616,0
2617,1
2618,0
2619,0
2620,0
2621,1
2622,0
2623,0
2624,1
2625,1
2626,0
2627,1
2628,0
2629,0
2630,0
2631,0
2632,0
2633,0
2634,0
2635,1
2636,0
2637,0
2638,0
2639,0
2640,1
2641,1
2642,0
2643,1
2644,0
2645,1
2646,1
2647,0
2648,0
2649,1
2650,0
2651,0
2652,0
2653,0
2654,1
2655,0
2656,1
2657,0
2658,1
2659,0
2660,1
2661,0
2662,0
2663,0
2664,1
2665,1
2666,0
2667,0
2668,0
2669,0
2670,0
2671,0
2672,0
2673,0
2674,1
2675,1
2676,1
2677,0
2678,0
2679,1
2680,0
2681,0
2682,1
2683,0
2684,0
2685,0
2686,1
2687,0
2688,0
2689,1
2690,0
2691,0
2692,0
2693,0
2694,0
2695,1
2696,0
2697,1
2698,0
2699,1
2700,0
2701,1
2702,0
2703,0
2704,1
2705,0
2706,0
2707,0
2708,1
2709,0
2710,0
2711,0
2712,1
2713,1
2714,1
2715,0
2716,1
2717,1
2718,1
2719,0
2720,0
2721,0
2722,1
2723,1
2724,0
2725,1
2726,0
2727,0
2728,0
2729,0
2730,0
2731,0
2732,0
2733,0
2734,1
2735,1
2736,0
2737,0
2738,1
2739,0
2740,1
2741,0
2742,0
2743,1
2744,0
2745,1
2746,0
2747,0
2748,0
2749,0
2750,0
2751,0
2752,1
2753,0
2754,1
2755,0
2756,0
2757,1
2758,0
2759,1
2760,0
2761,1
2762,1
2763,1
2764,0
2765,1
2766,1
2767,1
2768,0
2769,0
2770,1
2771,1
2772,1
2773,0
2774,0
2775,0
2776,1
2777,0
2778,0
2779,0
2780,0
2781,0
2782,0
2783,1
2784,1
2785,1
2786,0
2787,1
2788,1
2789,0
2790,0
2791,1
2792,0
2793,0
2794,1
2795,1
2796,0
2797,1
2798,0
2799,1
2800,1
2801,0
2802,0
2803,0
2804,0
2805,0
2806,1
2807,1
2808,0
2809,0
2810,1
2811,1
2812,1
2813,1
2814,1
2815,1
2816,0
2817,1
2818,0
2819,1
2820,1
2821,0
2822,0
2823,1
2824,1
2825,0
2826,0
2827,1
2828,1
2829,1
2830,1
2831,0
2832,0
2833,0
2834,1
2835,0
2836,0
2837,0
2838,1
2839,0
2840,0
2841,1
2842,1
2843,0
2844,0
2845,0
2846,0
2847,0
2848,0
2849,1
2850,0
2851,0
2852,0
2853,1
2854,1
2855,1
2856,0
2857,1
2858,0
2859,0
2860,0
2861,1
2862,1
2863,0
2864,0
2865,1
2866,1
2867,1
2868,0
2869,0
2870,0
2871,0
2872,0
2873,1
2874,0
2875,1
2876,0
2877,1
2878,0
2879,0
2880,0
2881,1
2882,0
2883,0
2884,1
2885,1
2886,1
2887,0
2888,0
2889,0
2890,1
2891,0
2892,1
2893,1
2894,0
2895,1
2896,1
2897,0
2898,0
2899,0
2900,0
2901,0
2902,0
2903,0
2904,1
2905,1
2906,0
2907,0
2908,1
2909,0
2910,1
2911,1
2912,0
2913,0
2914,0
2915,0
2916,0
2917,1
2918,0
2919,0
2920,0
2921,0
2922,1
2923,0
2924,1
2925,1
2926,1
2927,1
2928,0
2929,1
2930,0
2931,0
2932,0
2933,0
2934,0
2935,0
2936,0
2937,0
2938,1
2939,0
2940,0
2941,1
2942,1
2943,1
2944,0
2945,1
2946,1
2947,0
2948,0
2949,1
2950,0
2951,1
2952,0
2953,1
2954,0
2955,0
2956,0
2957,1
2958,1
2959,0
2960,1
2961,0
2962,0
2963,0
2964,1
2965,0
2966,0
2967,0
2968,0
2969,0
2970,0
2971,0
2972,1
2973,0
2974,1
2975,0
2976,0
2977,0
2978,1
2979,0
2980,1
2981,0
2982,1
2983,0
2984,0
2985,0
2986,0
2987,1
2988,0
2989,0
2990,1
2991,0
2992,1
2993,1
2994,1
2995,1
2996,1
